"Model","Recall","Precision","PRAUC"
"GAM_simpl_down",0.0303030303030303,0.232494615313324,0.135506283267653
"GAM_simpl_down",0.0404040404040404,0.238688433255084,0.135506283267653
"GAM_simpl_down",0.0505050505050505,0.241677301549392,0.135506283267653
"GAM_simpl_down",0.0606060606060606,0.225428830330528,0.135506283267653
"GAM_simpl_down",0.0707070707070707,0.220467425863862,0.135506283267653
"GAM_simpl_down",0.0808080808080808,0.226433370341346,0.135506283267653
"GAM_simpl_down",0.0909090909090909,0.236149296587609,0.135506283267653
"GAM_simpl_down",0.101010101010101,0.240857156280017,0.135506283267653
"GAM_simpl_down",0.111111111111111,0.244685186597567,0.135506283267653
"GAM_simpl_down",0.121212121212121,0.24790778594822,0.135506283267653
"GAM_simpl_down",0.131313131313131,0.231944240124302,0.135506283267653
"GAM_simpl_down",0.141414141414141,0.207489267143737,0.135506283267653
"GAM_simpl_down",0.151515151515152,0.213245315789479,0.135506283267653
"GAM_simpl_down",0.161616161616162,0.217686827729482,0.135506283267653
"GAM_simpl_down",0.171717171717172,0.217428936736249,0.135506283267653
"GAM_simpl_down",0.181818181818182,0.217100507035262,0.135506283267653
"GAM_simpl_down",0.191919191919192,0.216062203142953,0.135506283267653
"GAM_simpl_down",0.202020202020202,0.209995276637502,0.135506283267653
"GAM_simpl_down",0.212121212121212,0.208824958737054,0.135506283267653
"GAM_simpl_down",0.222222222222222,0.212440404263851,0.135506283267653
"GAM_simpl_down",0.232323232323232,0.212237007268411,0.135506283267653
"GAM_simpl_down",0.242424242424242,0.210337702021376,0.135506283267653
"GAM_simpl_down",0.252525252525253,0.20468105237135,0.135506283267653
"GAM_simpl_down",0.262626262626263,0.195546672415384,0.135506283267653
"GAM_simpl_down",0.272727272727273,0.193596149725342,0.135506283267653
"GAM_simpl_down",0.282828282828283,0.19157887807493,0.135506283267653
"GAM_simpl_down",0.292929292929293,0.18695134346984,0.135506283267653
"GAM_simpl_down",0.303030303030303,0.180701886755596,0.135506283267653
"GAM_simpl_down",0.313131313131313,0.178952339075837,0.135506283267653
"GAM_simpl_down",0.323232323232323,0.172313117625893,0.135506283267653
"GAM_simpl_down",0.333333333333333,0.172072658020896,0.135506283267653
"GAM_simpl_down",0.343434343434343,0.172143029469102,0.135506283267653
"GAM_simpl_down",0.353535353535354,0.170998402391809,0.135506283267653
"GAM_simpl_down",0.363636363636364,0.164400876808745,0.135506283267653
"GAM_simpl_down",0.373737373737374,0.165533139671868,0.135506283267653
"GAM_simpl_down",0.383838383838384,0.16410403632442,0.135506283267653
"GAM_simpl_down",0.393939393939394,0.165512288177795,0.135506283267653
"GAM_simpl_down",0.404040404040404,0.16227715941852,0.135506283267653
