"Model","FPR","TPR","AUC"
"XGB_simpl_down_only",0.404040404040404,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.414141414141414,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.424242424242424,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.434343434343434,0.961538461538462,0.909086328518645
"XGB_simpl_down_only",0.444444444444444,0.963675213675214,0.909086328518645
"XGB_simpl_down_only",0.454545454545455,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.464646464646465,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.474747474747475,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.484848484848485,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.494949494949495,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.505050505050505,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.515151515151515,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.525252525252525,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.535353535353535,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.545454545454546,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.555555555555556,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.565656565656566,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.575757575757576,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.585858585858586,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.595959595959596,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.606060606060606,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.616161616161616,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.626262626262626,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.636363636363636,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.646464646464647,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.656565656565657,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.666666666666667,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.676767676767677,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.686868686868687,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.696969696969697,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.707070707070707,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.717171717171717,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.727272727272727,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.737373737373737,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.747474747474748,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.757575757575758,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.767676767676768,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.777777777777778,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.787878787878788,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.797979797979798,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.808080808080808,0.980769230769231,0.909086328518645
"XGB_simpl_down_only",0.818181818181818,1,0.909086328518645
"XGB_simpl_down_only",0.828282828282828,1,0.909086328518645
"XGB_simpl_down_only",0.838383838383838,1,0.909086328518645
"XGB_simpl_down_only",0.848484848484849,1,0.909086328518645
"XGB_simpl_down_only",0.858585858585859,1,0.909086328518645
"XGB_simpl_down_only",0.868686868686869,1,0.909086328518645
"XGB_simpl_down_only",0.878787878787879,1,0.909086328518645
"XGB_simpl_down_only",0.888888888888889,1,0.909086328518645
"XGB_simpl_down_only",0.898989898989899,1,0.909086328518645
"XGB_simpl_down_only",0.909090909090909,1,0.909086328518645
"XGB_simpl_down_only",0.919191919191919,1,0.909086328518645
"XGB_simpl_down_only",0.929292929292929,1,0.909086328518645
"XGB_simpl_down_only",0.93939393939394,1,0.909086328518645
"XGB_simpl_down_only",0.94949494949495,1,0.909086328518645
