"Model","FPR","TPR","AUC"
"XGBoost",0.717171717171717,1,0.965292240510585
"XGBoost",0.727272727272727,1,0.965292240510585
"XGBoost",0.737373737373737,1,0.965292240510585
"XGBoost",0.747474747474748,1,0.965292240510585
"XGBoost",0.757575757575758,1,0.965292240510585
"XGBoost",0.767676767676768,1,0.965292240510585
"XGBoost",0.777777777777778,1,0.965292240510585
"XGBoost",0.787878787878788,1,0.965292240510585
"XGBoost",0.797979797979798,1,0.965292240510585
"XGBoost",0.808080808080808,1,0.965292240510585
"XGBoost",0.818181818181818,1,0.965292240510585
"XGBoost",0.828282828282828,1,0.965292240510585
"XGBoost",0.838383838383838,1,0.965292240510585
"XGBoost",0.848484848484849,1,0.965292240510585
"XGBoost",0.858585858585859,1,0.965292240510585
"XGBoost",0.868686868686869,1,0.965292240510585
"XGBoost",0.878787878787879,1,0.965292240510585
"XGBoost",0.888888888888889,1,0.965292240510585
"XGBoost",0.898989898989899,1,0.965292240510585
"XGBoost",0.909090909090909,1,0.965292240510585
"XGBoost",0.919191919191919,1,0.965292240510585
"XGBoost",0.929292929292929,1,0.965292240510585
"XGBoost",0.93939393939394,1,0.965292240510585
"XGBoost",0.94949494949495,1,0.965292240510585
"XGBoost",0.95959595959596,1,0.965292240510585
"XGBoost",0.96969696969697,1,0.965292240510585
"XGBoost",0.97979797979798,1,0.965292240510585
"XGBoost",0.98989898989899,1,0.965292240510585
"XGBoost",1,1,0.965292240510585
"SVM",0,0,0.938587504198856
"SVM",0.0101010101010101,0.0576923076923077,0.938587504198856
"SVM",0.0202020202020202,0.127525252525252,0.938587504198856
"SVM",0.0303030303030303,0.485139860139865,0.938587504198856
"SVM",0.0404040404040404,0.826923076923077,0.938587504198856
"SVM",0.0505050505050505,0.846153846153846,0.938587504198856
"SVM",0.0606060606060606,0.846153846153846,0.938587504198856
"SVM",0.0707070707070707,0.846153846153846,0.938587504198856
"SVM",0.0808080808080808,0.846153846153846,0.938587504198856
"SVM",0.0909090909090909,0.846153846153846,0.938587504198856
"SVM",0.101010101010101,0.846153846153846,0.938587504198856
"SVM",0.111111111111111,0.846153846153846,0.938587504198856
"SVM",0.121212121212121,0.846153846153846,0.938587504198856
"SVM",0.131313131313131,0.865384615384615,0.938587504198856
"SVM",0.141414141414141,0.884615384615385,0.938587504198856
"SVM",0.151515151515152,0.903846153846154,0.938587504198856
"SVM",0.161616161616162,0.903846153846154,0.938587504198856
"SVM",0.171717171717172,0.903846153846154,0.938587504198856
"SVM",0.181818181818182,0.923076923076923,0.938587504198856
"SVM",0.191919191919192,0.923076923076923,0.938587504198856
"SVM",0.202020202020202,0.942307692307692,0.938587504198856
"SVM",0.212121212121212,0.942307692307692,0.938587504198856
"SVM",0.222222222222222,0.942307692307692,0.938587504198856
"SVM",0.232323232323232,0.942307692307692,0.938587504198856
"SVM",0.242424242424242,0.942307692307692,0.938587504198856
"SVM",0.252525252525253,0.942307692307692,0.938587504198856
"SVM",0.262626262626263,0.942307692307692,0.938587504198856
"SVM",0.272727272727273,0.942307692307692,0.938587504198856
"SVM",0.282828282828283,0.942307692307692,0.938587504198856
"SVM",0.292929292929293,0.942307692307692,0.938587504198856
"SVM",0.303030303030303,0.942307692307692,0.938587504198856
"SVM",0.313131313131313,0.942307692307692,0.938587504198856
"SVM",0.323232323232323,0.942307692307692,0.938587504198856
"SVM",0.333333333333333,0.942307692307692,0.938587504198856
"SVM",0.343434343434343,0.954156954156955,0.938587504198856
"SVM",0.353535353535354,0.969211344211345,0.938587504198856
"SVM",0.363636363636364,0.980769230769231,0.938587504198856
"SVM",0.373737373737374,0.980769230769231,0.938587504198856
"SVM",0.383838383838384,0.980769230769231,0.938587504198856
"SVM",0.393939393939394,0.980769230769231,0.938587504198856
"SVM",0.404040404040404,0.980769230769231,0.938587504198856
"SVM",0.414141414141414,0.980769230769231,0.938587504198856
"SVM",0.424242424242424,0.980769230769231,0.938587504198856
"SVM",0.434343434343434,0.980769230769231,0.938587504198856
"SVM",0.444444444444444,0.980769230769231,0.938587504198856
"SVM",0.454545454545455,0.980769230769231,0.938587504198856
"SVM",0.464646464646465,0.980769230769231,0.938587504198856
"SVM",0.474747474747475,0.980769230769231,0.938587504198856
"SVM",0.484848484848485,0.980769230769231,0.938587504198856
"SVM",0.494949494949495,0.980769230769231,0.938587504198856
"SVM",0.505050505050505,0.980769230769231,0.938587504198856
"SVM",0.515151515151515,0.99708624708625,0.938587504198856
"SVM",0.525252525252525,1,0.938587504198856
"SVM",0.535353535353535,1,0.938587504198856
"SVM",0.545454545454546,1,0.938587504198856
"SVM",0.555555555555556,1,0.938587504198856
"SVM",0.565656565656566,1,0.938587504198856
"SVM",0.575757575757576,1,0.938587504198856
"SVM",0.585858585858586,1,0.938587504198856
"SVM",0.595959595959596,1,0.938587504198856
"SVM",0.606060606060606,1,0.938587504198856
"SVM",0.616161616161616,1,0.938587504198856
"SVM",0.626262626262626,1,0.938587504198856
"SVM",0.636363636363636,1,0.938587504198856
"SVM",0.646464646464647,1,0.938587504198856
"SVM",0.656565656565657,1,0.938587504198856
"SVM",0.666666666666667,1,0.938587504198856
"SVM",0.676767676767677,1,0.938587504198856
"SVM",0.686868686868687,1,0.938587504198856
"SVM",0.696969696969697,1,0.938587504198856
"SVM",0.707070707070707,1,0.938587504198856
"SVM",0.717171717171717,1,0.938587504198856
"SVM",0.727272727272727,1,0.938587504198856
"SVM",0.737373737373737,1,0.938587504198856
"SVM",0.747474747474748,1,0.938587504198856
"SVM",0.757575757575758,1,0.938587504198856
"SVM",0.767676767676768,1,0.938587504198856
"SVM",0.777777777777778,1,0.938587504198856
"SVM",0.787878787878788,1,0.938587504198856
"SVM",0.797979797979798,1,0.938587504198856
"SVM",0.808080808080808,1,0.938587504198856
"SVM",0.818181818181818,1,0.938587504198856
"SVM",0.828282828282828,1,0.938587504198856
"SVM",0.838383838383838,1,0.938587504198856
"SVM",0.848484848484849,1,0.938587504198856
"SVM",0.858585858585859,1,0.938587504198856
"SVM",0.868686868686869,1,0.938587504198856
"SVM",0.878787878787879,1,0.938587504198856
"SVM",0.888888888888889,1,0.938587504198856
"SVM",0.898989898989899,1,0.938587504198856
"SVM",0.909090909090909,1,0.938587504198856
"SVM",0.919191919191919,1,0.938587504198856
"SVM",0.929292929292929,1,0.938587504198856
"SVM",0.93939393939394,1,0.938587504198856
"SVM",0.94949494949495,1,0.938587504198856
"SVM",0.95959595959596,1,0.938587504198856
"SVM",0.96969696969697,1,0.938587504198856
"SVM",0.97979797979798,1,0.938587504198856
"SVM",0.98989898989899,1,0.938587504198856
"SVM",1,1,0.938587504198856
"GAM",0,0,0.766530651662771
"GAM",0.0101010101010101,0.157692307692308,0.766530651662771
"GAM",0.0202020202020202,0.194230769230769,0.766530651662771
"GAM",0.0303030303030303,0.256701631701631,0.766530651662771
"GAM",0.0404040404040404,0.334615384615385,0.766530651662771
"GAM",0.0505050505050505,0.398076923076923,0.766530651662771
"GAM",0.0606060606060606,0.428846153846154,0.766530651662771
"GAM",0.0707070707070707,0.465384615384615,0.766530651662771
"GAM",0.0808080808080808,0.492307692307692,0.766530651662771
"GAM",0.0909090909090909,0.5,0.766530651662771
"GAM",0.101010101010101,0.512082362082362,0.766530651662771
"GAM",0.111111111111111,0.525,0.766530651662771
"GAM",0.121212121212121,0.532692307692308,0.766530651662771
"GAM",0.131313131313131,0.551923076923077,0.766530651662771
"GAM",0.141414141414141,0.565384615384615,0.766530651662771
"GAM",0.151515151515152,0.583508158508158,0.766530651662771
"GAM",0.161616161616162,0.60337024087024,0.766530651662771
"GAM",0.171717171717172,0.619230769230769,0.766530651662771
"GAM",0.181818181818182,0.619230769230769,0.766530651662771
"GAM",0.191919191919192,0.626923076923077,0.766530651662771
"GAM",0.202020202020202,0.630769230769231,0.766530651662771
"GAM",0.212121212121212,0.636538461538461,0.766530651662771
"GAM",0.222222222222222,0.640384615384615,0.766530651662771
"GAM",0.232323232323232,0.646153846153846,0.766530651662771
"GAM",0.242424242424242,0.65,0.766530651662771
"GAM",0.252525252525253,0.651923076923077,0.766530651662771
"GAM",0.262626262626263,0.651923076923077,0.766530651662771
"GAM",0.272727272727273,0.667307692307692,0.766530651662771
"GAM",0.282828282828283,0.680769230769231,0.766530651662771
"GAM",0.292929292929293,0.682692307692308,0.766530651662771
"GAM",0.303030303030303,0.688461538461538,0.766530651662771
"GAM",0.313131313131313,0.694230769230769,0.766530651662771
"GAM",0.323232323232323,0.701923076923077,0.766530651662771
"GAM",0.333333333333333,0.703846153846154,0.766530651662771
